tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,tmdb_id,popularity,original_language,release_date,tmdb_vote_average,tmdb_vote_count,tmdb_genres
tt37957478,Ghar to Akhir Apna Hai,2023.0,72.0,Drama,,,,,,,,,
tt0162652,What Fire Can't Burn,1998.0,52.0,Documentary,,,,,,,,,
tt11906004,Visszatérés Epipóba,2020.0,84.0,Documentary,6.3,620.0,686741.0,0.0218,hu,2020-03-19,7.0,5.0,Documentary
tt3092158,Pell,2013.0,52.0,Documentary,,,,,,,,,
tt33362684,Locker,2024.0,,Drama,9.1,23.0,,,,,,,
tt9278508,Diagnosis Bipolar: Five Families Search for Answers,2009.0,48.0,Documentary,5.8,135.0,248873.0,0.0311,en,2010-01-06,6.0,6.0,Documentary
tt0047033,Gog,1954.0,83.0,"Drama,Horror,Romance",5.4,1827.0,63333.0,1.0263,en,1954-06-04,5.8,28.0,"Thriller,Science Fiction,Horror"
tt32633855,Long Hair Ghost,2023.0,90.0,Drama,,,,,,,,,
tt0077487,Einer muß die Leiche sein,1978.0,84.0,"Crime,Drama,Romance",5.7,30.0,372103.0,0.2955,de,1978-02-03,5.7,3.0,"Drama,Crime"
tt4528504,Heinz Flohe - Der mit dem Ball tanzte,2015.0,,"Documentary,Sport",8.6,10.0,393356.0,0.0261,de,2015-03-15,0.0,0.0,Documentary
tt0837795,Frame of Mind,2009.0,88.0,Drama,4.7,514.0,19940.0,1.1229,en,2009-01-01,5.3,9.0,"Mystery,Thriller"
tt8710648,Sri Radhar Manbhanjan,1983.0,,Drama,,,,,,,,,
tt2300896,Means of Production,2009.0,47.0,Documentary,,,259955.0,0.0609,en,2008-01-01,0.0,0.0,Documentary
tt1270646,Haroumenos efialtis,1983.0,50.0,Documentary,,,,,,,,,
tt39215939,Stand Up e Anda: Especial de Natal Porta dos Fundos,2025.0,52.0,Comedy,6.4,19.0,1600649.0,0.0725,pt,2025-12-17,0.0,0.0,"Comedy,TV Movie"
tt0059283,Hot Blooded Woman,1965.0,75.0,"Action,Drama,Romance",4.4,93.0,121403.0,0.2525,en,1965-10-01,3.3,6.0,"Thriller,Drama,Romance"
tt0036343,Shakuntala,1947.0,76.0,Drama,,,317071.0,0.1974,hi,1943-01-01,0.0,0.0,"Drama,Romance"
tt0209028,Horowitz Plays Mozart,1987.0,50.0,"Documentary,Musical",8.4,46.0,131341.0,0.0591,en,1987-10-08,0.0,0.0,Music
tt31539987,"Planet Chef, the Sequel No. 3: Pierre Siewe - Cameroon",2020.0,52.0,Documentary,,,,,,,,,
tt0108617,Then Justice Will Be Mine,1993.0,79.0,"Crime,Drama",5.3,32.0,471962.0,0.5859,ru,1993-08-09,6.0,1.0,"Crime,Drama"
tt33029833,The American Backyard,2024.0,107.0,"Horror,Mystery,Thriller",6.1,376.0,1191815.0,0.6113,it,2025-03-06,6.4,47.0,"Horror,Mystery"
tt34997525,Lemon Green,2010.0,,Drama,,,,,,,,,
tt7725340,CHILLIDA: Esku huts,2016.0,74.0,Documentary,7.1,7.0,,,,,,,
tt5832922,Amma Kanakku,2016.0,109.0,Drama,6.9,476.0,391105.0,0.6585,ta,2016-07-15,5.9,7.0,"Drama,Family"
tt3992268,Hana no haru toyamazakura,1936.0,81.0,Drama,,,824273.0,0.2566,ja,1936-01-23,0.0,0.0,
tt1588170,I Saw the Devil,2010.0,144.0,"Action,Thriller",7.8,164493.0,49797.0,6.6268,ko,2010-08-12,7.792,2956.0,"Thriller,Horror"
tt3855834,Musical Chairs,2015.0,83.0,"Comedy,Drama",5.7,391.0,345259.0,0.35,fr,2015-07-29,5.0,22.0,"Drama,Comedy"
tt13820662,Koshtoneer,2021.0,100.0,Drama,7.6,271.0,786284.0,0.4459,bn,2021-01-15,0.0,0.0,Drama
tt3709552,The Last Witness,2018.0,97.0,"Crime,Drama,History",5.7,2208.0,519956.0,1.0094,en,2018-05-11,5.8,85.0,"History,Thriller"
tt20215234,Conclave,2024.0,120.0,"Drama,Thriller",7.4,256357.0,974576.0,14.9162,en,2024-10-25,7.193,3281.0,"Drama,Thriller"
tt0775418,"Angels, Devils and Men",2009.0,,"Comedy,Drama",6.2,93.0,399176.0,0.0575,en,2009-11-19,0.0,0.0,Comedy
tt0065742,Fray Dólar,1970.0,100.0,"Comedy,Crime",4.8,14.0,403904.0,0.4558,es,1970-01-01,10.0,1.0,"Crime,Comedy"
tt14376280,Mi viejo rebelde,2019.0,,Documentary,,,,,,,,,
tt18081304,E42 EUR - Segno E Sogno Del Novecento,2006.0,75.0,Documentary,,,,,,,,,
tt0312997,Narito ang puso ko,1992.0,118.0,"Crime,Drama,Romance",7.9,25.0,391089.0,0.3449,tl,1992-04-03,7.0,2.0,Drama
tt0081655,The Hit,1981.0,94.0,"Comedy,Musical",7.0,377.0,59721.0,0.5293,cs,1981-03-13,6.9,8.0,"Music,Comedy"
tt22813298,Sons of the Wind,2022.0,98.0,Documentary,7.8,8.0,951211.0,0.1474,es,2022-10-08,9.0,2.0,"Documentary,Crime,War"
tt0355629,A Heart of Gold,1959.0,,Drama,6.9,24.0,497454.0,0.2404,ar,1959-02-02,0.0,0.0,"Drama,Crime"
tt0079095,The Marriage of Maria Braun,1979.0,120.0,"Drama,Romance",7.7,16190.0,661.0,1.0212,de,1979-03-23,7.4,295.0,Drama
tt0049642,Punishment Room,1956.0,96.0,"Action,Crime,Thriller",7.0,261.0,188684.0,1.1932,ja,1956-06-28,6.9,6.0,Drama
tt24226402,Cirk La Putyka: Kaleidoscope,2020.0,,Drama,,,,,,,,,
tt28469056,The Puppet,2023.0,90.0,"Drama,Thriller",4.4,16.0,,,,,,,
tt27918452,Swayambhu,2026.0,,"Adventure,Drama,Fantasy",,,,,,,,,
